target_gene,top10_predictors
YLR192C,"['YGL089C', 'Q0010', 'YLR350W', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C', 'YLR354C', 'YLR353W']"
YLR193C,"['YFL014W', 'YER150W', 'Q0010', 'YLR351C', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C', 'YLR354C']"
YLR194C,"['YMR316W', 'YKR091W', 'YLR414C', 'YDR133C', 'YDR034W-B', 'YLR121C', 'YDR055W', 'YHR209W', 'YGL158W', 'YBR067C']"
YLR195C,"['Q0130', 'Q0010', 'YLR351C', 'YLR360W', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C', 'YLR354C']"
YLR196W,"['YDR258C', 'YDR171W', 'YHR087W', 'YOR374W', 'YDL038C', 'YER067W', 'YCR005C', 'YDR210C-C', 'YOR289W', 'Q0010']"
YLR197W,"['YLR178C', 'YOR374W', 'YLL026W', 'YNL036W', 'YCR005C', 'YBR085C-A', 'YLR327C', 'YGL089C', 'YBR072W', 'YFL014W']"
YLR198C,"['YFL002W-B', 'YBR072W', 'YFL014W', 'YGL089C', 'YDR170W-A', 'YFR053C', 'Q0055', 'Q0010', 'YLR356W', 'YLR363C']"
YLR199C,"['YDR171W', 'YNR056C', 'Q0010', 'YLR351C', 'YLR360W', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C']"
YLR200W,"['YGL029W', 'YFL014W', 'YFR053C', 'YGR032W', 'YOL109W', 'YGL089C', 'Q0130', 'YLR353W', 'YLR361C', 'YLR360W']"
YLR201C,"['YOR374W', 'YBR072W', 'YDR171W', 'YFL014W', 'YDL038C', 'YMR169C', 'YLR178C', 'YER081W', 'YFR053C', 'YGR088W']"
YLR202C,"['YLR203C', 'YFR053C', 'YCL040W', 'YDR406W', 'YBR072W', 'Q0130', 'Q0010', 'YLR353W', 'YLR360W', 'YLR359W']"
YLR203C,"['YLR202C', 'YCL042W', 'YFR053C', 'YDL140C', 'YDR170W-A', 'YDR406W', 'Q0130', 'YLR354C', 'YLR355C', 'YLR356W']"
YLR204W,"['YLL009C', 'YOR153W', 'Q0065', 'YFR053C', 'YGR035C', 'Q0010', 'YLR350W', 'YLR359W', 'YLR358C', 'YLR357W']"
YLR205C,"['YLR136C', 'YDR034W-B', 'YJL214W', 'YMR158C-A', 'YOR161C', 'YDR406W', 'YLL053C', 'YER081W', 'YCL064C', 'YOL154W']"
YLR206W,"['YCL042W', 'YDR171W', 'YML100W', 'YOL100W', 'YNL036W', 'YPR158W-A', 'YNL065W', 'Q0010', 'YLR351C', 'YLR358C']"
YLR207W,"['Q0010', 'YLR291C', 'YLR360W', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C', 'YLR354C', 'YLR353W']"
YLR208W,"['YHR087W', 'YDR210C-C', 'YLR361C', 'YLR360W', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C', 'YLR354C']"
YLR209C,"['YDL038C', 'YDR170W-A', 'YDR034W-B', 'YLR351C', 'YLR360W', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C']"
YLR210W,"['YBR072W', 'YFL014W', 'Q0130', 'YFR053C', 'YLR353W', 'YLR361C', 'YLR360W', 'YLR359W', 'YLR358C', 'YLR357W']"
YLR211C,"['YBR072W', 'YER081W', 'YDL130W-A', 'YML128C', 'YGR043C', 'YOL100W', 'YLR327C', 'Q0070', 'YML123C', 'YLR360W']"
YLR212C,"['YGL121C', 'YLR327C', 'YBR054W', 'YMR095C', 'YHR087W', 'YFL014W', 'YBR072W', 'YLR347C', 'YLR356W', 'YLR344W']"
YLR213C,"['YLR307W', 'YJR078W', 'YGR032W', 'YLR214W', 'YML123C', 'YLR352W', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W']"
YLR214W,"['YLR136C', 'YPR124W', 'YEL065W', 'YMR058W', 'YOR374W', 'YNL160W', 'YDR133C', 'YLR042C', 'YLR304C', 'YAL061W']"
YLR215C,"['YDR258C', 'YLR327C', 'YDR171W', 'YDR170W-A', 'YCR005C', 'YGR161C', 'YDR034W-B', 'YCL040W', 'YLR352W', 'YLR359W']"
YLR216C,"['YDR214W', 'YDR258C', 'YER103W', 'YJL079C', 'YER081W', 'YML100W', 'Q0130', 'YLL026W', 'Q0010', 'YLR361C']"
YLR217W,"['Q0010', 'YLR291C', 'YLR360W', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C', 'YLR354C', 'YLR353W']"
YLR218C,"['YER058W', 'YDL130W-A', 'Q0065', 'YOR153W', 'YHR087W', 'YDL038C', 'YER067W', 'YOR382W', 'YMR173W-A', 'YDR171W']"
YLR219W,"['YML100W', 'YIL101C', 'YDR171W', 'YDL038C', 'YGL089C', 'Q0010', 'YLR352W', 'YLR360W', 'YLR359W', 'YLR358C']"
YLR220W,"['YDR170W-A', 'YDL038C', 'YOR374W', 'YDL181W', 'YFL014W', 'YOR382W', 'Q0010', 'YLR353W', 'YLR359W', 'YLR358C']"
YLR221C,"['YGL029W', 'YML100W', 'YEL060C', 'YLR178C', 'YLR327C', 'YCR005C', 'YLL026W', 'YNL036W', 'YLR359W', 'YLR358C']"
YLR222C,"['YDR171W', 'YCL040W', 'YDL038C', 'YCR005C', 'YAL061W', 'YKL078W', 'YHR087W', 'YLR178C', 'YLR348C', 'YLR349W']"
YLR223C,"['YNL308C', 'YDL038C', 'YBL054W', 'YKR099W', 'YDR171W', 'YER067W', 'YCR005C', 'YGR234W', 'YJL153C', 'YBR172C']"
YLR224W,"['YBR105C', 'YMR169C', 'YDL038C', 'YIL080W', 'YML123C', 'YLR343W', 'YLR344W', 'YLR359W', 'YLR358C', 'YLR357W']"
YLR225C,"['YIL117C', 'YER081W', 'YDR171W', 'YDR034W-B', 'YBR054W', 'YLR352W', 'YLR361C', 'YLR360W', 'YLR359W', 'YLR358C']"
YLR226W,"['YMR046C', 'YDL038C', 'YFL014W', 'YOR338W', 'YBL107W-A', 'YOR382W', 'YER081W', 'YNL065W', 'YOR302W', 'YDR170W-A']"
YLR227C,"['YOL014W', 'YMR173W-A', 'YGL089C', 'YIL080W', 'YFL014W', 'Q0130', 'YOR153W', 'YLR353W', 'YLR360W', 'YLR359W']"
YLR228C,"['YNR060W', 'YFL014W', 'YER081W', 'YHR087W', 'YIL080W', 'YBR054W', 'YIL117C', 'YLR347C', 'YLR346C', 'YLR360W']"
YLR229C,"['YGL089C', 'Q0010', 'YLR350W', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C', 'YLR354C', 'YLR353W']"
YLR230W,"['YBR072W', 'Q0010', 'YLR339C', 'YLR360W', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C', 'YLR354C']"
YLR231C,"['YOR071C', 'YIL014C-A', 'YBL098W', 'YER060W', 'YJR025C', 'YML054C', 'YGR248W', 'snR10', 'YJR073C', 'YBR067C']"
YLR232W,"['Q0010', 'YLR291C', 'YLR360W', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C', 'YLR354C', 'YLR353W']"
YLR233C,"['YER081W', 'YML123C', 'YDL039C', 'YGL089C', 'YJR025C', 'Q0010', 'YLR350W', 'YLR358C', 'YLR357W', 'YLR356W']"
YLR234W,"['YDR170W-A', 'YGL089C', 'Q0055', 'YML123C', 'Q0010', 'YLR352W', 'YLR361C', 'YLR360W', 'YLR359W', 'YLR358C']"
YLR235C,"['YML128C', 'YML100W', 'Q0010', 'YLR351C', 'YLR360W', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C']"
YLR236C,"['YKR093W', 'Q0010', 'YLR361C', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C', 'YLR354C', 'YLR353W']"
YLR237W,"['YGL158W', 'YDR403W', 'YNL284C-A', 'YCL064C', 'YBR067C', 'YAR073W', 'YBR072W', 'YOL058W', 'YER081W', 'YGR032W']"
YLR238W,"['YFL014W', 'YML100W', 'YLR350W', 'YLR360W', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C', 'YLR354C']"
YLR239C,"['Q0065', 'Q0010', 'YLR350W', 'YLR360W', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C', 'YLR354C']"
YLR240W,"['YDR171W', 'YBR072W', 'YNL036W', 'YBR085C-A', 'YFL014W', 'YMR046C', 'Q0010', 'YLR355C', 'YLR362W', 'YLR361C']"
YLR241W,"['YBR085C-A', 'YGL156W', 'YDR171W', 'YEL060C', 'YER081W', 'YBR072W', 'YGR032W', 'YJL153C', 'YLR347C', 'YLR353W']"
YLR242C,"['YCL042W', 'YML100W', 'YFR053C', 'YLR327C', 'Q0010', 'YLR360W', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W']"
YLR243W,"['YAL061W', 'YDL038C', 'YML100W', 'YHR087W', 'YNR044W', 'YCR005C', 'YDR258C', 'YLR355C', 'YLR362W', 'YLR361C']"
YLR244C,"['YPR010C', 'YGR110W', 'YBR092C', 'YML100W', 'YGR088W', 'Q0130', 'YFL014W', 'YLR350W', 'YLR358C', 'YLR357W']"
YLR245C,"['YFL014W', 'Q0010', 'YLR350W', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C', 'YLR354C', 'YLR353W']"
YLR246W,"['YOR289W', 'YDR133C', 'YNL036W', 'YBR072W', 'YML123C', 'YGL089C', 'YOL154W', 'YDL039C', 'YFL014W', 'YGR234W']"
YLR247C,"['YGL089C', 'YGR032W', 'YNR056C', 'YDR171W', 'YIL117C', 'YBR072W', 'YLR361C', 'YLR360W', 'YLR359W', 'YLR358C']"
YLR248W,"['YMR250W', 'YDR171W', 'YLR413W', 'YCL064C', 'YFR015C', 'YJL153C', 'YBR169C', 'YER081W', 'YGR032W', 'YDR074W']"
YLR249W,"['YDR210C-C', 'YJR109C', 'YDR406W', 'YFL014W', 'YDR019C', 'YOR382W', 'YMR189W', 'YBR072W', 'YJL159W', 'YDR170W-A']"
YLR250W,"['YDR171W', 'YDR034W-B', 'YGR032W', 'YBR072W', 'YIL117C', 'YGR234W', 'YHR087W', 'YLR286C', 'YGL255W', 'YOR153W']"
YLR251W,"['YLR178C', 'YOL153C', 'YHR087W', 'YMR169C', 'YDL038C', 'YML128C', 'YML123C', 'YGR032W', 'YBR085C-A', 'YLR258W']"
YLR252W,"['YHR087W', 'YOL153C', 'YPR152C', 'YDL038C', 'YBR072W', 'YGL089C', 'YDR171W', 'YGR032W', 'YML123C', 'YLR344W']"
YLR253W,"['YDR034W-B', 'YGL089C', 'Q0010', 'YLR351C', 'YLR360W', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C']"
YLR254C,"['YEL039C', 'YBR067C', 'YDR171W', 'YBR085C-A', 'YLR327C', 'YNL036W', 'YER081W', 'YDR034W-B', 'YIL080W', 'YPL223C']"
YLR255C,"['YHR087W', 'YLR384C', 'YLR360W', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C', 'YLR354C', 'YLR353W']"
YLR256W,"['YML100W', 'YBR092C', 'YOR273C', 'Q0130', 'YLR303W', 'YLR420W', 'YAL061W', 'YML123C', 'YOR153W', 'YJR004C']"
YLR257W,"['YEL060C', 'YOR273C', 'YDR074W', 'YHR087W', 'YML100W', 'YDR171W', 'YHR097C', 'YLR194C', 'YGR032W', 'YGR043C']"
YLR258W,"['YFR053C', 'YML100W', 'YFR015C', 'YOR374W', 'YCL040W', 'YPL004C', 'YBR054W', 'YOR317W', 'YNR057C', 'YOL052C-A']"
YLR259C,"['YDR258C', 'YOR161C', 'YOR020C', 'YCR005C', 'YOR273C', 'YDR406W', 'YFR053C', 'Q0130', 'YLR327C', 'YER103W']"
YLR260W,"['YDR171W', 'YEL060C', 'YDR258C', 'YGL089C', 'YDL039C', 'YGL156W', 'YDR019C', 'YER081W', 'YOR383C', 'YLR348C']"
YLR261C,"['YLR262C', 'YDL038C', 'Q0010', 'YLR351C', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C', 'YLR354C']"
YLR262C,"['YLR261C', 'YMR169C', 'YBR072W', 'Q0010', 'YLR352W', 'YLR360W', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W']"
YLR262C-A,"['YFR053C', 'YGR032W', 'YML128C', 'YBR072W', 'YGL089C', 'YGR234W', 'Q0010', 'YLR361C', 'YLR360W', 'YLR359W']"
YLR263W,"['YJL106W', 'YIL080W', 'YDR285W', 'Q0130', 'YLR352W', 'YLR360W', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W']"
YLR264W,"['YER081W', 'YGR032W', 'YBR072W', 'YGR234W', 'YNL036W', 'Q0130', 'YGL089C', 'YLR353W', 'YLR361C', 'YLR360W']"
YLR265C,"['YCR097W', 'YGR044C', 'YOL155C', 'YPL187W', 'YDL227C', 'YJL088W', 'YHR087W', 'YGL255W', 'YNL160W', 'YLR303W']"
YLR266C,"['YLR267W', 'YER081W', 'YML123C', 'YDL038C', 'YOL158C', 'YMR169C', 'YIL080W', 'YLR344W', 'YLR352W', 'YLR358C']"
YLR267W,"['YCR005C', 'YGL156W', 'YER081W', 'YBR296C', 'YOL058W', 'YDR034W-B', 'YIL072W', 'YPR002W', 'YOR382W', 'YML058W-A']"
YLR268W,"['YGR032W', 'YDR258C', 'YOL058W', 'YOR374W', 'YER081W', 'YOL155C', 'YFL014W', 'YGL089C', 'YFR053C', 'YOR383C']"
YLR269C,"['Q0010', 'YLR291C', 'YLR360W', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C', 'YLR354C', 'YLR353W']"
YLR270W,"['YDL130W-A', 'YLR178C', 'YBR085C-A', 'YCL042W', 'YGR088W', 'YGR110W', 'YDR171W', 'YDL039C', 'YML128C', 'YEL060C']"
YLR271W,"['YGR008C', 'YML128C', 'YBR072W', 'YLR327C', 'YML123C', 'YGR043C', 'YDL038C', 'Q0070', 'YLR362W', 'YLR361C']"
YLR272C,"['YER067W', 'YGR161C', 'YGR032W', 'Q0065', 'YAL061W', 'YDR171W', 'YLR351C', 'YLR360W', 'YLR359W', 'YLR358C']"
YLR273C,"['YMR196W', 'YPL223C', 'YOR153W', 'YFR053C', 'Q0010', 'YLR349W', 'YLR357W', 'YLR356W', 'YLR355C', 'YLR354C']"
YLR274W,"['YNR044W', 'Q0055', 'YDR170W-A', 'YFR015C', 'Q0010', 'YLR352W', 'YLR361C', 'YLR360W', 'YLR359W', 'YLR358C']"
YLR275W,"['YML100W', 'YCL042W', 'YDR170W-A', 'YNL160W', 'Q0010', 'YLR351C', 'YLR360W', 'YLR359W', 'YLR358C', 'YLR357W']"
YLR276C,"['YML093W', 'YCL040W', 'YDR171W', 'YGR159C', 'YOR374W', 'YGR032W', 'YDR406W', 'YGL089C', 'YGL062W', 'YOL100W']"
YLR277C,"['YBR072W', 'YML128C', 'YLR362W', 'YLR361C', 'YLR360W', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C']"
YLR278C,"['YDR210C-C', 'YFL014W', 'Q0010', 'YLR352W', 'YLR361C', 'YLR360W', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W']"
YLR279W,"['Q0010', 'YLR291C', 'YLR360W', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C', 'YLR354C', 'YLR353W']"
YLR280C,"['YML100W', 'YML128C', 'YBR072W', 'YGL089C', 'YLR327C', 'YFL014W', 'YHR087W', 'Q0130', 'YML123C', 'YCL040W']"
YLR282C,"['Q0010', 'YLR291C', 'YLR360W', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C', 'YLR354C', 'YLR353W']"
YLR283W,"['YBR085C-A', 'YLR327C', 'YBR072W', 'YDL038C', 'YOR374W', 'YDR170W-A', 'YHR087W', 'YLR361C', 'YLR360W', 'YLR359W']"
YLR284C,"['YJL153C', 'YDR170W-A', 'YHR087W', 'YDR034W-B', 'YER067W', 'YOR374W', 'YML128C', 'YGL205W', 'YML123C', 'YLR352W']"
YLR285W,"['YFR053C', 'YGR234W', 'YML128C', 'YDR170W-A', 'YNL036W', 'YGR032W', 'YEL060C', 'YLR327C', 'YBR072W', 'YER081W']"
YLR286C,"['YER124C', 'YHR143W', 'YNR044W', 'YBR158W', 'YCL042W', 'YER081W', 'YJR004C', 'YLR303W', 'Q0130', 'YFL014W']"
YLR287C,"['YGR032W', 'YNL036W', 'YCL040W', 'YDR258C', 'YER081W', 'YDR171W', 'YLR327C', 'YBR072W', 'YDL039C', 'YOL052C-A']"
YLR287C-A,"['YGR032W', 'YBR072W', 'YGR234W', 'YNL036W', 'YER081W', 'YDR210C-C', 'YGL089C', 'Q0010', 'YLR354C', 'YLR361C']"
YLR288C,"['Q0010', 'YLR291C', 'YLR360W', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C', 'YLR354C', 'YLR353W']"
YLR289W,"['YDL038C', 'YLR327C', 'YFL014W', 'YOR383C', 'Q0065', 'YFR053C', 'YBR072W', 'YOL052C-A', 'Q0010', 'YLR354C']"
YLR290C,"['YGR008C', 'YDL130W-A', 'YOL100W', 'YBR072W', 'YDR170W-A', 'YLR178C', 'YDL038C', 'YOL058W', 'YGR110W', 'YLR355C']"
YLR291C,"['YML128C', 'YLR327C', 'YGL089C', 'YGL156W', 'Q0070', 'YFL014W', 'YLR345W', 'YLR353W', 'YLR360W', 'YLR359W']"
YLR292C,"['YGL089C', 'YFL014W', 'YLR351C', 'YLR361C', 'YLR360W', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C']"
YLR293C,"['YLR327C', 'YFL014W', 'YLR350W', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C', 'YLR354C', 'YLR353W']"
YLR294C,"['YLR295C', 'YDL181W', 'YDR529C', 'YNL036W', 'YML123C', 'YBR072W', 'YFR053C', 'YLR348C', 'YLR361C', 'YLR360W']"
YLR295C,"['YLR294C', 'YDL181W', 'YLL041C', 'YJR077C', 'YKL109W', 'YFR053C', 'YBR085C-A', 'YKL016C', 'YNL036W', 'YML123C']"
YLR296W,"['YDL181W', 'YBR072W', 'YFL014W', 'YGL089C', 'YFR053C', 'Q0010', 'YLR361C', 'YLR360W', 'YLR359W', 'YLR358C']"
YLR297W,"['YDL048C', 'YPR158W', 'YER130C', 'YER037W', 'YPR157W', 'YNL160W', 'YJL144W', 'YKR075C', 'YNL036W', 'YOR382W']"
YLR298C,"['YOL100W', 'YDR170W-A', 'YBR054W', 'YLR352W', 'YLR361C', 'YLR360W', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W']"
YLR299W,"['YCL040W', 'YIL101C', 'YBR085C-A', 'YDL130W-A', 'YFL014W', 'YNL036W', 'Q0130', 'YGL089C', 'YKR039W', 'YGR043C']"
YLR300W,"['YKL096W', 'YGR108W', 'YDR055W', 'YLR286C', 'YJR154W', 'YFL014W', 'YGR234W', 'YIL121W', 'YDL038C', 'YER081W']"
YLR301W,"['YBR072W', 'Q0010', 'YLR339C', 'YLR360W', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C', 'YLR354C']"
YLR302C,"['Q0010', 'YLR290C', 'YLR360W', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C', 'YLR354C', 'YLR353W']"
YLR303W,"['YKL001C', 'YBR115C', 'YER091C', 'YOL058W', 'YDR380W', 'YJR010W', 'YLL061W', 'YIL121W', 'YJR073C', 'YLR327C']"
YLR304C,"['YOR136W', 'YDR406W', 'YCR005C', 'YBR012C', 'YBR115C', 'YOR383C', 'YGR234W', 'YDR210W-B', 'YOR153W', 'YNR056C']"
YLR305C,"['Q0010', 'YLR290C', 'YLR360W', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C', 'YLR354C', 'YLR353W']"
YLR306W,"['YDR170W-A', 'Q0055', 'Q0010', 'YLR360W', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C', 'YLR354C']"
YLR307W,"['YFL012W', 'YJR078W', 'YFR023W', 'YBR040W', 'YBR045C', 'YMR173W-A', 'YMR189W', 'YCL026C-A', 'YOR153W', 'YER081W']"
YLR308W,"['YAL018C', 'YHR185C', 'YLR307W', 'YDR522C', 'Q0010', 'YLR352W', 'YLR360W', 'YLR359W', 'YLR358C', 'YLR357W']"
YLR309C,"['YML123C', 'Q0010', 'YLR361C', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C', 'YLR354C', 'YLR353W']"
YLR310C,"['YDR210C-C', 'YFR053C', 'YFL014W', 'Q0055', 'YML100W', 'Q0010', 'YLR362W', 'YLR361C', 'YLR360W', 'YLR359W']"
YLR311C,"['YLR312C', 'YOR374W', 'YFR015C', 'YGR032W', 'YNL117W', 'YBR072W', 'YFR053C', 'YNL036W', 'YGR043C', 'YPR184W']"
YLR312C,"['YLR311C', 'YOR374W', 'YMR107W', 'YLR327C', 'YNL036W', 'YFR053C', 'YFR015C', 'YGR032W', 'YMR175W', 'YBR072W']"
YLR312W-A,"['Q0065', 'YFL014W', 'YGL089C', 'YBL112C', 'YJR078W', 'YDR170W-A', 'YLR362W', 'YLR361C', 'YLR360W', 'YLR359W']"
YLR313C,"['YDL039C', 'YDR170W-A', 'Q0055', 'Q0010', 'YLR360W', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C']"
YLR314C,"['YDR171W', 'YCL042W', 'YBR072W', 'YNL141W', 'YDL039C', 'YGL089C', 'YER081W', 'YML123C', 'YLR327C', 'YLR360W']"
YLR315W,"['YDR170W-A', 'YHR087W', 'YLR351C', 'YLR360W', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C', 'YLR354C']"
YLR316C,"['YDR074W', 'YDR406W', 'YHR087W', 'YML100W', 'YDR170W-A', 'YFL014W', 'YLR362W', 'YLR361C', 'YLR360W', 'YLR359W']"
YLR317W,"['YDR133C', 'YDR170W-A', 'YBR085C-A', 'YHR087W', 'YMR169C', 'YLR345W', 'YLR353W', 'YLR342W', 'YLR360W', 'YLR359W']"
YLR318W,"['YDR133C', 'YLR385C', 'YLR360W', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C', 'YLR354C', 'YLR353W']"
YLR319C,"['YBR072W', 'YCL042W', 'YGL089C', 'Q0010', 'YLR352W', 'YLR360W', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W']"
YLR320W,"['Q0070', 'YHR087W', 'YFL014W', 'Q0010', 'YLR352W', 'YLR361C', 'YLR360W', 'YLR359W', 'YLR358C', 'YLR357W']"
YLR321C,"['YIL117C', 'YDR034W-B', 'YER081W', 'YML123C', 'YLR349W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C', 'YLR354C']"
YLR322W,"['YFL014W', 'Q0010', 'YLR350W', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C', 'YLR354C', 'YLR353W']"
YLR323C,"['YOL052C-A', 'YFR053C', 'YDR171W', 'YHR087W', 'Q0010', 'YLR352W', 'YLR360W', 'YLR359W', 'YLR358C', 'YLR357W']"
YLR324W,"['YHR138C', 'YDR258C', 'YGL156W', 'YDR019C', 'YOR382W', 'YJL225C', 'YER081W', 'YGR110W', 'YOL058W', 'YMR046C']"
YLR325C,"['YNL162W', 'YDR170W-A', 'YGR032W', 'Q0130', 'YGL089C', 'YBR054W', 'YOR383C', 'YLR361C', 'YLR360W', 'YLR359W']"
YLR326W,"['YBR054W', 'YNR057C', 'YBR085C-A', 'YKL096W', 'YFR053C', 'Q0010', 'YLR353W', 'YLR362W', 'YLR361C', 'YLR360W']"
YLR327C,"['YER067W', 'YBR072W', 'YJL144W', 'YFR053C', 'YGR032W', 'YDR277C', 'YNR056C', 'YBR092C', 'YNL036W', 'YGR243W']"
YLR328W,"['YER081W', 'YEL039C', 'YHR094C', 'YGR234W', 'YDR222W', 'YBR072W', 'YOL151W', 'YKL096W', 'YDR171W', 'YML123C']"
YLR329W,"['Q0010', 'YLR290C', 'YLR360W', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C', 'YLR354C', 'YLR353W']"
YLR330W,"['YHR087W', 'YBR072W', 'YGL089C', 'Q0010', 'YLR353W', 'YLR361C', 'YLR360W', 'YLR359W', 'YLR358C', 'YLR357W']"
YLR331C,"['Q0010', 'YLR290C', 'YLR360W', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C', 'YLR354C', 'YLR353W']"
YLR332W,"['YIL117C', 'YDL038C', 'YDR406W', 'YFL014W', 'Q0065', 'Q0010', 'YLR360W', 'YLR359W', 'YLR358C', 'YLR357W']"
YLR333C,"['YML128C', 'YGR032W', 'YDR210C-C', 'YJL136C', 'YNL036W', 'YDR171W', 'YER081W', 'YBR085C-A', 'YFR053C', 'YBR072W']"
YLR334C,"['Q0010', 'YLR290C', 'YLR360W', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C', 'YLR354C', 'YLR353W']"
YLR335W,"['YLR178C', 'YDR170W-A', 'YDR034W-B', 'YNL036W', 'YBR085C-A', 'YFL014W', 'YLR354C', 'YLR362W', 'YLR361C', 'YLR360W']"
YLR336C,"['YCL042W', 'YER067W', 'YAL061W', 'YDR171W', 'YKL078W', 'YDL039C', 'YOR273C', 'YNL036W', 'Q0130', 'Q0010']"
YLR337C,"['YJL153C', 'YLR413W', 'YEL060C', 'YDR258C', 'YOR382W', 'YMR250W', 'YJR004C', 'YPL201C', 'YNR057C', 'YLR353W']"
YLR338W,"['YNR062C', 'YER081W', 'YDR034W-B', 'YOL155C', 'YMR096W', 'Q0010', 'YLR351C', 'YLR358C', 'YLR357W', 'YLR356W']"
YLR339C,"['YBR072W', 'YFL014W', 'YLR363C', 'YLR361C', 'YLR360W', 'YLR359W', 'YLR358C', 'YLR357W', 'YLR356W', 'YLR355C']"
YLR340W,"['YER081W', 'YBR072W', 'YOL086C', 'YGR161C', 'YNL036W', 'Q0010', 'YLR350W', 'YLR357W', 'YLR356W', 'YLR355C']"
YLR341W,"['YBR072W', 'YCL042W', 'YDR170W-A', 'YNL036W', 'YFR053C', 'YFL014W', 'Q0010', 'YLR361C', 'YLR360W', 'YLR359W']"
YLR342W,"['YFL014W', 'YKL182W', 'YNR016C', 'YDL039C', 'YOR383C', 'YML123C', 'Q0055', 'YOL100W', 'Q0010', 'YLR359W']"
YLR343W,"['YOR242C', 'YDR522C', 'YGL089C', 'YDR210W-B', 'YMR169C', 'YNL040W', 'YPR054W', 'YML123C', 'Q0065', 'YDL181W']"
YLR344W,"['YJR145C', 'YLR327C', 'YGR008C', 'YER081W', 'YGL156W', 'YCL040W', 'YLR413W', 'YGR043C', 'YBR072W', 'YGL089C']"
YLR345W,"['YDR171W', 'YML100W', 'YGR008C', 'YLR327C', 'YDL130W-A', 'YBR085C-A', 'YHR087W', 'YJL153C', 'YDL038C', 'YNL036W']"
YLR346C,"['YDR406W', 'YGR035C', 'YOR153W', 'YOR383C', 'YGR161C', 'YBR047W', 'YGR052W', 'YDR133C', 'YKL187C', 'YLR136C']"
YLR347C,"['YER081W', 'YDR170W-A', 'YMR251W-A', 'YDL038C', 'YCL037C', 'Q0070', 'YER091C', 'YNL036W', 'Q0055', 'YBR072W']"
YLR348C,"['YBR039W', 'YJR155W', 'YDR406W', 'YMR006C', 'YMR145C', 'YGR032W', 'YKL120W', 'YIL117C', 'YIL119C', 'YOL058W']"
